state.x,county.x,date,n_episodes,n_events,total_property_damage,total_injuries,total_deaths,label,month,season,days_since_last_damaging_flood,days_since_prev_flood,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean,builtup,forest,agriculture,other,impervious,total_pop.x,median_income,area_km2,pop_density,total_population,exposed_population,pct_exposed,pct_age_65plus,pct_less_hs,pct_below_poverty,pct_hispanic,pct_nh_black,road_density_km_per_km2
DISTRICT OF COLUMBIA,District of Columbia,2012/9/2,1,4,0,0,0,0,9,Fall,2261,45,0,0,0,4.579999924,30.76000023,16.15154999,1.25999999,24.67000008,13.98060001,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2012/9/2,1,4,0,0,0,0,9,Fall,2261,45,0,0,0,4.579999924,30.76000023,16.15154999,1.25999999,24.67000008,13.98060001,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2012/9/2,1,4,0,0,0,0,9,Fall,2261,45,0,0,0,4.579999924,30.76000023,16.15154999,1.25999999,24.67000008,13.98060001,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2012/9/2,1,4,0,0,0,0,9,Fall,2261,45,0,0,0,4.579999924,30.76000023,16.15154999,1.25999999,24.67000008,13.98060001,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2012/9/8,1,2,0,0,0,0,9,Fall,2267,6,2.6900000570000002,6.099999905,4.050100013,0,0,0,16.18000031,22.69000053,19.99690006,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2012/9/8,1,2,0,0,0,0,9,Fall,2267,6,2.6900000570000002,6.099999905,4.050100013,0,0,0,16.18000031,22.69000053,19.99690006,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2013/5/28,1,1,0,0,0,0,5,Spring,2529,262,0,0,0,0,5.25,0.744749998,4.840000153,25.37000084,12.42404999,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2013/6/28,1,2,0,0,0,0,6,Summer,2560,31,0,4.570000172,2.465249998,3.6900000570000002,12.600000380000001,6.983550014,20.799999239999998,61.09000015,40.93980008,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2013/6/28,1,2,0,0,0,0,6,Summer,2560,31,0,4.570000172,2.465249998,3.6900000570000002,12.600000380000001,6.983550014,20.799999239999998,61.09000015,40.93980008,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2013/7/12,1,2,0,0,0,0,7,Summer,2574,14,0,11.25,4.513950003,32.02999878,66.86000061,50.04155006,3.369999886,19.25,8.442500011,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2013/7/12,1,2,0,0,0,0,7,Summer,2574,14,0,11.25,4.513950003,32.02999878,66.86000061,50.04155006,3.369999886,19.25,8.442500011,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2014/6/10,1,1,0,0,0,0,6,Summer,2907,333,7.070000172,20.69000053,12.12735003,0,4.1300001140000004,0.3621,2.0199999809999998,18.70999908,10.752,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
DISTRICT OF COLUMBIA,District of Columbia,2014/8/12,1,1,0,0,0,0,8,Summer,2970,63,0,0,0,0,4.53000021,1.566500001,49.70999908,91.56999969,69.04035007,82.44,6.84,0.09,10.62,42.43,584400,58526,176.9840661,3301.992167562782,584400,300610,51.44,12.721867518550647,5.155792696989491,14.007281882040653,11.57006839969706,42.54351050992517,12.47883911
MARYLAND,Allegany County,2010/5/28,1,2,0,0,0,0,5,Spring,2923,2923,0,0,0,0,0,0,15.55000019,28.45999908,21.51207798,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2010/5/28,1,2,0,0,0,0,5,Spring,2923,2923,0,0,0,0,0,0,15.55000019,28.45999908,21.51207798,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2010/12/1,1,1,0,0,0,0,12,Winter,3110,187,7.489999771,8.020000458,7.763896119,51.83000183,57.77999878,54.92441544,2.569999933,4.53000021,3.238701303,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/17,1,2,0,0,0,0,5,Spring,3277,167,2.289999962,3.049999952,2.597532471,14.71000004,20.11000061,17.03000003,40.68999863,53.04000092,45.9546754,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/17,1,2,0,0,0,0,5,Spring,3277,167,2.289999962,3.049999952,2.597532471,14.71000004,20.11000061,17.03000003,40.68999863,53.04000092,45.9546754,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/18,1,2,0,0,0,0,5,Spring,3278,1,14.71000004,20.11000061,17.03000003,40.68999863,53.04000092,45.9546754,13,26.62000084,18.55376619,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/18,1,2,0,0,0,0,5,Spring,3278,1,14.71000004,20.11000061,17.03000003,40.68999863,53.04000092,45.9546754,13,26.62000084,18.55376619,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/27,1,6,0,0,0,0,5,Spring,3287,9,0,0,0,27.31999969,30.549999239999998,28.88142853,22.82999992,31.98999977,27.73233768,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/27,1,6,0,0,0,0,5,Spring,3287,9,0,0,0,27.31999969,30.549999239999998,28.88142853,22.82999992,31.98999977,27.73233768,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/27,1,6,0,0,0,0,5,Spring,3287,9,0,0,0,27.31999969,30.549999239999998,28.88142853,22.82999992,31.98999977,27.73233768,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/27,1,6,0,0,0,0,5,Spring,3287,9,0,0,0,27.31999969,30.549999239999998,28.88142853,22.82999992,31.98999977,27.73233768,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/27,1,6,0,0,0,0,5,Spring,3287,9,0,0,0,27.31999969,30.549999239999998,28.88142853,22.82999992,31.98999977,27.73233768,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2011/5/27,1,6,0,0,0,0,5,Spring,3287,9,0,0,0,27.31999969,30.549999239999998,28.88142853,22.82999992,31.98999977,27.73233768,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2013/9/11,1,1,0,0,0,0,9,Fall,4125,838,0,0,0,0,0,0,7.809999943,20.44000053,12.77792207,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2014/6/12,1,5,0,0,0,0,6,Summer,4399,274,4.329999924,4.840000153,4.687272753,9.909999847,14.77000046,12.16376623,41.52999878,44.22000122,42.63415582,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2014/6/12,1,5,0,0,0,0,6,Summer,4399,274,4.329999924,4.840000153,4.687272753,9.909999847,14.77000046,12.16376623,41.52999878,44.22000122,42.63415582,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2014/6/12,1,5,0,0,0,0,6,Summer,4399,274,4.329999924,4.840000153,4.687272753,9.909999847,14.77000046,12.16376623,41.52999878,44.22000122,42.63415582,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2014/6/12,1,5,0,0,0,0,6,Summer,4399,274,4.329999924,4.840000153,4.687272753,9.909999847,14.77000046,12.16376623,41.52999878,44.22000122,42.63415582,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Allegany County,2014/6/12,1,5,0,0,0,0,6,Summer,4399,274,4.329999924,4.840000153,4.687272753,9.909999847,14.77000046,12.16376623,41.52999878,44.22000122,42.63415582,11.36,76.44,8.96,3.23,3.01,74638,37747,1118.2643212645708,66.74450626806805,74638,4277,5.73,20.955697883769663,7.268085357575042,15.555916295268736,1.8594492488415335,7.043770845016381,3.13595785
MARYLAND,Anne Arundel County,2006/6/25,1,1,40000,0,0,1,6,Summer,2474,2474,0,5.829999924,0.209335938,15.149999619999999,36.86999893,19.85958989,59.54000092,121.9199982,78.23853516,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2006/6/27,1,1,30000,0,0,1,6,Summer,2,2,59.54000092,121.9199982,78.23853516,15.92000008,28.85000038,19.0911914,13.75,60.49000168,36.15492186,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2009/5/26,1,1,0,0,0,0,5,Spring,1064,1064,0,10.78999996,0.492109376,21.61000061,77.08999634,41.19619146,0.150000006,16.42000008,7.201113298,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2009/8/22,1,5,0,0,0,0,8,Summer,1152,88,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2009/8/22,1,5,0,0,0,0,8,Summer,1152,88,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2009/8/22,1,5,0,0,0,0,8,Summer,1152,88,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2009/8/22,1,5,0,0,0,0,8,Summer,1152,88,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2009/8/22,1,5,0,0,0,0,8,Summer,1152,88,0,0,0,15.56000042,23.10000038,18.77576176,10.43000031,56.29999924,22.81582028,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2009/9/6,1,1,0,0,0,0,9,Fall,1167,15,0,0,0,0,0,0,1.070000052,18.799999239999998,12.03634765,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2010/8/12,1,1,0,0,0,0,8,Summer,1507,340,0,0,0,0,39.33000183,22.12751956,40.29999924,71.09999847,55.39996094,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2010/9/30,1,3,0,0,0,0,9,Fall,1556,49,0,5.480000019,0.91142578,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2010/9/30,1,3,0,0,0,0,9,Fall,1556,49,0,5.480000019,0.91142578,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2010/9/30,1,3,0,0,0,0,9,Fall,1556,49,0,5.480000019,0.91142578,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2010/10/1,1,1,0,0,0,0,10,Fall,1557,1,38.70999908,59.27999878,51.46937498,65.66000366,146.8999939,109.0138087,0,7.730000019,1.441015626,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/7/7,1,1,0,0,0,0,7,Summer,1836,279,0,0,0,0,0,0,0,14.03999996,2.444238283,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/7/8,1,2,0,0,0,0,7,Summer,1837,1,0,0,0,0,14.03999996,2.444238283,19.32999992,61.66999817,46.60945304,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/7/8,1,2,0,0,0,0,7,Summer,1837,1,0,0,0,0,14.03999996,2.444238283,19.32999992,61.66999817,46.60945304,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/7/25,1,1,0,0,0,0,7,Summer,1854,17,0,0,0,0,12.40999985,4.813593748,3.700000048,61.13000107,30.43425778,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/8/15,1,4,0,0,0,0,8,Summer,1875,21,8.880000114,30.299999239999998,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/8/15,1,4,0,0,0,0,8,Summer,1875,21,8.880000114,30.299999239999998,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/8/15,1,4,0,0,0,0,8,Summer,1875,21,8.880000114,30.299999239999998,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/8/15,1,4,0,0,0,0,8,Summer,1875,21,8.880000114,30.299999239999998,21.63474606,6.989999771,43.33000183,18.64339843,4.21999979,23.62999916,9.075078141,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
MARYLAND,Anne Arundel County,2011/8/18,1,1,0,0,0,0,8,Summer,1878,3,0,1.409999967,0.010976562,0,0,0,8.359999657,38.70999908,24.05230465,41.940000000000005,29.06,9.53,19.47,14.45,527020,83456,1175.8021063671024,448.2216838583012,527020,56331,10.69,15.557014634410494,4.330756630159611,5.388400774364737,10.020205233730897,17.41525309001313,5.765879314
