,state,county,date,min.2,max.2,mean.2,min.1,max.1,mean.1,min,max,mean
113,VIRGINIA,CRAIG County,1996/1/19,0,0,0,36,48.75999832,41.01294388,0,0,0
339,VIRGINIA,CRAIG County,1998/1/8,0,6.639999866,3.015098631,40.31999969,53.77999878,47.19010623,3.75999999,16.30999947,9.459863409
814,VIRGINIA,CRAIG County,2001/5/22,4.090000153,16.57999992,8.295204847,19.65999985,32.15999985,24.82701063,16.26000023,32.06000137,21.77584215
853,VIRGINIA,CRAIG County,2001/6/5,0,1.779999971,0.323277694,1.809999943,5.449999809,3.416009104,0,18.27000046,12.34584219
1064,VIRGINIA,CRAIG County,2003/2/22,0,0,0,17.20000076,29.26000023,21.6973293,31.72999954,47.06999969,39.92766307
1122,VIRGINIA,CRAIG County,2003/6/18,15.73999977,31.67000008,22.77581182,3.24000001,13.10000038,5.671714723,13.78999996,29.44000053,20.66456752
2111,VIRGINIA,CRAIG County,2011/5/14,0,17.07999992,6.555037935,5.130000114,20.31999969,11.11071321,4.75,22.53000069,10.08039455
2445,VIRGINIA,CRAIG County,2014/6/12,0,13.80000019,3.6270865,11.52000046,25.94000053,15.73754175,6.489999771,23.79999924,14.49396055
2466,VIRGINIA,CRAIG County,2015/6/2,0,18.02000046,8.213065268,3.529999971,26.79000092,18.23993928,32.54000092,86.06999969,60.42698022
3015,VIRGINIA,CRAIG County,2020/4/13,0,0,0,50.49000168,72.33999634,61.72104695,0,13.43999958,4.2598179
274,VIRGINIA,CULPEPER County,1996/1/19,0,0,0,22.13999939,27.68000031,24.6532,21.90999985,22.80999947,22.22760002
213,VIRGINIA,CULPEPER County,1996/9/6,19.21999931,23.98999977,21.35519997,63.47999954,71.44000244,67.28520004,55.11999893,61.81000137,58.87719986
328,VIRGINIA,CULPEPER County,1997/11/7,0,0,0,48.52000046,51.77000046,49.88880005,38.52000046,40.24000168,39.24239975
349,VIRGINIA,CULPEPER County,1998/1/8,0,14.97000027,9.657999954,16.21999931,19.06999969,17.78439995,7.559999943,9.409999847,8.19
351,VIRGINIA,CULPEPER County,1998/1/28,0,0,0,38.74000168,40.24000168,39.21400009,23.5,25.45999908,24.59919983
467,VIRGINIA,CULPEPER County,1998/2/4,0,0,0,30.36000061,31.44000053,30.69200005,39.56000137,41.40999985,40.23600021
452,VIRGINIA,CULPEPER County,1998/2/17,0,0,0,20.89999962,22.55999947,21.64040009,26.70000076,29.51000023,28.09279999
476,VIRGINIA,CULPEPER County,1998/3/20,21.56999969,22.53000069,22.0052002,13.5,16.48999977,14.88160004,33.13999939,36.72000122,34.8335997
352,VIRGINIA,CULPEPER County,1998/6/23,0,0,0,8.550000191,9.680000305,8.955200005,8.079999924,9.659999847,8.966399956
504,VIRGINIA,CULPEPER County,1999/9/30,9.539999962,10.77000046,10.2068,62.11000061,63.34999847,62.73200027,0,0,0
794,VIRGINIA,CULPEPER County,2001/3/21,0,0,0,27.52000046,30.54000092,29.1032,23.53000069,24.55999947,24.08479996
894,VIRGINIA,CULPEPER County,2001/8/11,0,0,0,5.150000095,7.099999905,6.119200001,14.97000027,16.37000084,15.60480003
1127,VIRGINIA,CULPEPER County,2003/6/20,3.299999952,4.179999828,3.669200001,12.5,13.52000046,13.01520004,19.27000046,20.53000069,19.92480011
1035,VIRGINIA,CULPEPER County,2003/9/18,0,0,0,0,0,0,92.81999969,98.66000366,95.80160034
1339,VIRGINIA,CULPEPER County,2006/4/22,0,0,0,5.909999847,11.53999996,8.798399963,41.33000183,50.59000015,45.76879974
1384,VIRGINIA,CULPEPER County,2006/6/24,3.460000038,6.050000191,4.578000011,1.899999976,4.349999905,3.132000012,15.09000015,19.65999985,17.24200005
1345,VIRGINIA,CULPEPER County,2006/6/25,1.899999976,4.349999905,3.132000012,15.09000015,19.65999985,17.24200005,40.54000092,45.54999924,43.66800003
1546,VIRGINIA,CULPEPER County,2008/6/4,0,0,0,32.54000092,34.41999817,33.54480011,18.03000069,22.36000061,19.94840012
1591,VIRGINIA,CULPEPER County,2008/9/6,0,0,0,16.45000076,26.55999947,21.71479996,68.77999878,80.11000061,74.74319977
1847,VIRGINIA,CULPEPER County,2010/1/25,0,0,0,46.04000092,53.33000183,49.68640015,8.789999962,13.56999969,10.70640011
1945,VIRGINIA,CULPEPER County,2010/9/30,0,0,0,39.58000183,42.52999878,40.94639999,45.86999893,50.04000092,48.05399979
1961,VIRGINIA,CULPEPER County,2010/9/30,0,0,0,39.58000183,42.52999878,40.94639999,45.86999893,50.04000092,48.05399979
1976,VIRGINIA,CULPEPER County,2010/9/30,0,0,0,39.58000183,42.52999878,40.94639999,45.86999893,50.04000092,48.05399979
1794,VIRGINIA,CULPEPER County,2010/10/1,39.58000183,42.52999878,40.94639999,45.86999893,50.04000092,48.05399979,0,0,0
1802,VIRGINIA,CULPEPER County,2010/12/1,0,0.230000004,0.023600001,23.80999947,28.42000008,26.12799995,7.099999905,10.93999958,8.664800014
1804,VIRGINIA,CULPEPER County,2010/12/1,0,0.230000004,0.023600001,23.80999947,28.42000008,26.12799995,7.099999905,10.93999958,8.664800014
2046,VIRGINIA,CULPEPER County,2011/3/10,0,0,0,25.86000061,31.18000031,28.8168,21.04000092,22.57999992,21.76639992
2049,VIRGINIA,CULPEPER County,2011/3/10,0,0,0,25.86000061,31.18000031,28.8168,21.04000092,22.57999992,21.76639992
2020,VIRGINIA,CULPEPER County,2011/5/17,3.819999933,6.659999847,5.282000027,5.769999981,8.140000343,6.731599979,38.09000015,43.86000061,41.03000015
2024,VIRGINIA,CULPEPER County,2011/5/17,3.819999933,6.659999847,5.282000027,5.769999981,8.140000343,6.731599979,38.09000015,43.86000061,41.03000015
1988,VIRGINIA,CULPEPER County,2011/8/6,1.070000052,2.059999943,1.646000009,3.809999943,4.190000057,4.016000071,12.44999981,15.26000023,13.75000004
1989,VIRGINIA,CULPEPER County,2011/8/6,1.070000052,2.059999943,1.646000009,3.809999943,4.190000057,4.016000071,12.44999981,15.26000023,13.75000004
1990,VIRGINIA,CULPEPER County,2011/8/6,1.070000052,2.059999943,1.646000009,3.809999943,4.190000057,4.016000071,12.44999981,15.26000023,13.75000004
1991,VIRGINIA,CULPEPER County,2011/8/6,1.070000052,2.059999943,1.646000009,3.809999943,4.190000057,4.016000071,12.44999981,15.26000023,13.75000004
2032,VIRGINIA,CULPEPER County,2011/9/5,0,17.37000084,2.689200058,0,0,0,63.91999817,70.08999634,67.0552002
2035,VIRGINIA,CULPEPER County,2011/9/6,0,0,0,63.91999817,70.08999634,67.0552002,35.38999939,41.06999969,38.28719971
2273,VIRGINIA,CULPEPER County,2012/9/27,0,0,0,0,0,0,37.27999878,44.25,41.41159958
2274,VIRGINIA,CULPEPER County,2012/9/27,0,0,0,0,0,0,37.27999878,44.25,41.41159958
2275,VIRGINIA,CULPEPER County,2012/9/27,0,0,0,0,0,0,37.27999878,44.25,41.41159958
2276,VIRGINIA,CULPEPER County,2012/9/27,0,0,0,0,0,0,37.27999878,44.25,41.41159958
2305,VIRGINIA,CULPEPER County,2013/6/9,21.30999947,23.56999969,22.11800003,0,0,0,63.11999893,65.72000122,64.38800049
2313,VIRGINIA,CULPEPER County,2013/6/10,0,0,0,63.11999893,65.72000122,64.38800049,11.27999973,17.14999962,14.38600002
2470,VIRGINIA,CULPEPER County,2015/7/13,0,0,0,12.18999958,18.40999985,15.32759991,25.30999947,33.77000046,29.5679998
2471,VIRGINIA,CULPEPER County,2015/7/13,0,0,0,12.18999958,18.40999985,15.32759991,25.30999947,33.77000046,29.5679998
2472,VIRGINIA,CULPEPER County,2015/7/13,0,0,0,12.18999958,18.40999985,15.32759991,25.30999947,33.77000046,29.5679998
2587,VIRGINIA,CULPEPER County,2016/7/30,15.32999992,16.62999916,15.84119995,0,0,0,54.38000107,61.02999878,57.88960007
2776,VIRGINIA,CULPEPER County,2018/8/3,11.06999969,12.69999981,11.87560005,20.78000069,22.94000053,21.82160004,24.53000069,25.73999977,25.09920006
3214,VIRGINIA,CULPEPER County,2021/6/10,0,0,0,0,0,0,124.9700012,134.3600006,130.7784009
3261,VIRGINIA,CULPEPER County,2021/6/10,0,0,0,0,0,0,124.9700012,134.3600006,130.7784009
3262,VIRGINIA,CULPEPER County,2021/6/10,0,0,0,0,0,0,124.9700012,134.3600006,130.7784009
3406,VIRGINIA,CULPEPER County,2022/8/10,0,2.150000095,0.907600009,0,0,0,13.22000027,15.51000023,14.16479996
1053,VIRGINIA,CUMBERLAND County,2003/8/16,0,0,0,0,0.379999995,0.016959064,11.31999969,19.10000038,14.95146199
1247,VIRGINIA,CUMBERLAND County,2004/9/17,2.5,4.199999809,3.279824562,0,0,0,52.36999893,56.33000183,54.73184213
1587,VIRGINIA,CUMBERLAND County,2008/9/6,0,0,0,26.81999969,40.15999985,31.71792398,66.04000092,83.26999664,74.96005854
2862,VIRGINIA,CUMBERLAND County,2018/10/11,0,0,0,0,6.96999979,2.195994147,110.1699982,139.0099945,122.9379242
326,VIRGINIA,DANVILLE,1997/4/29,12.52999973,16.54000092,14.32065693,28.69000053,30.57999992,29.51671529,26.87000084,37.70999908,33.63182484
413,VIRGINIA,DANVILLE,1998/4/17,0,0,0,50.65000153,54,52.62751823,15.31999969,17.56999969,16.53562049
448,VIRGINIA,DANVILLE,1998/5/7,0,0,0,0,0.730000019,0.282992702,33.54000092,38.15000153,36.23306556
437,VIRGINIA,DANVILLE,1998/5/30,0,0,0,0,0,0,0,0,0
412,VIRGINIA,DANVILLE,1998/8/8,0,0,0,0,0,0,18.37999916,23.21999931,20.52197078
690,VIRGINIA,DANVILLE,2000/9/1,7.420000076,7.940000057,7.705620421,4.159999847,5.25,4.536204369,18.59000015,24.21999931,21.73985405
963,VIRGINIA,DANVILLE,2002/5/8,0,0,0,6,7.150000095,6.785693416,44.61000061,50.97000122,48.49299262
1104,VIRGINIA,DANVILLE,2003/5/25,3.589999914,7.139999866,5.568321181,9.31000042,12.07999992,10.47124086,26.78000069,31.45000076,29.31408762
1090,VIRGINIA,DANVILLE,2003/6/16,12.44999981,15.51000023,14.07094892,16.36000061,19.42000008,17.62686131,21.64999962,23.79999924,22.69751824
1059,VIRGINIA,DANVILLE,2003/9/4,0,0,0,25.95999908,29.84000015,28.28912409,37.43000031,44.93999863,41.36729946
1508,VIRGINIA,DANVILLE,2007/7/10,0,0,0,0,0,0,25.47999954,29.12000084,28.00948914
1537,VIRGINIA,DANVILLE,2008/5/9,4.920000076,12.64999962,7.991970793,35.29000092,43.97000122,39.02583956,3.660000086,6.96999979,5.041970796
1693,VIRGINIA,DANVILLE,2009/6/4,0,0,0,5.300000191,9.260000229,6.964890511,49.84999847,60.15999985,55.04722637
2354,VIRGINIA,DANVILLE,2013/7/12,5.78000021,11.06000042,9.302335781,36.63000107,48.20999908,43.66999998,19.28000069,26.53000069,23.0537227
2709,VIRGINIA,DANVILLE,2018/5/18,33.20000076,40.18999863,36.2397809,16.37000084,22.76000023,19.83664238,55.13999939,64.04000092,59.45883204
2772,VIRGINIA,DANVILLE,2018/9/17,23.32999992,27.95999908,25.33569347,44.75,55.91999817,50.80671511,36.02999878,40.29000092,38.10751822
2739,VIRGINIA,DANVILLE,2018/9/22,0,0,0,0,0,0,31.12000084,55.47999954,42.03926998
2888,VIRGINIA,DANVILLE,2018/10/11,2.569999933,5.039999962,3.751240882,3.299999952,6.090000153,4.932408789,114.3799973,126.6600037,119.9952554
163,VIRGINIA,DICKENSON County,1996/5/29,13.36999989,18.31999969,15.86062934,14.60000038,25.65999985,20.27956286,0,4.880000114,0.098811189
266,VIRGINIA,DICKENSON County,1996/8/27,0,0,0,0,0,0,0,0,0
301,VIRGINIA,DICKENSON County,1997/7/28,17.56999969,24.39999962,21.34155594,0,0,0,9.399999619,18.21999931,13.31805943
407,VIRGINIA,DICKENSON County,1998/4/16,1.730000019,6.75,3.553181817,7.909999847,27.86000061,13.86152099,50.52000046,59.65000153,55.96541956
