state,county,year,total_road_km,area_km2,road_density_km_per_km2
VA,craig,2022,1727.986343,852.4574342,2.027064665
VA,craig,2023,1727.986343,852.4574342,2.027064665
VA,culpeper,2011,3685.420672,991.2019795,3.718132881
VA,culpeper,2012,3681.988529,991.2019795,3.714670274
VA,culpeper,2013,3681.721686,991.2019795,3.714401063
VA,culpeper,2014,3694.380062,991.2019795,3.727171796
VA,culpeper,2015,3687.970076,991.2019795,3.720704914
VA,culpeper,2016,3703.287195,991.2019795,3.73615799
VA,culpeper,2017,3703.940425,991.2019795,3.736817018
VA,culpeper,2018,3695.358144,991.2019795,3.72815856
VA,culpeper,2019,3694.669074,991.2019795,3.727463373
VA,culpeper,2020,3699.698639,991.2019795,3.732537581
VA,culpeper,2021,3699.698639,991.2019795,3.732537581
VA,culpeper,2022,3699.698639,991.2019795,3.732537581
VA,culpeper,2023,3696.34971,991.2019795,3.729158927
VA,cumberland,2011,2506.964789,776.2258976,3.22968455
VA,cumberland,2012,2504.476697,776.2258976,3.226479179
VA,cumberland,2013,2502.943108,776.2258976,3.224503479
VA,cumberland,2014,2472.758877,776.2258976,3.185617595
VA,cumberland,2015,2472.759309,776.2258976,3.185618151
VA,cumberland,2016,2472.749801,776.2258976,3.185605902
VA,cumberland,2017,2472.889759,776.2258976,3.185786208
VA,cumberland,2018,2442.579903,776.2258976,3.146738482
VA,cumberland,2019,2442.575266,776.2258976,3.146732509
VA,cumberland,2020,2442.413602,776.2258976,3.14652424
VA,cumberland,2021,2442.413602,776.2258976,3.14652424
VA,cumberland,2022,2442.413602,776.2258976,3.14652424
VA,cumberland,2023,2442.413602,776.2258976,3.14652424
VA,danville,2011,1073.899893,113.4162631,9.46865876
VA,danville,2012,1074.181456,113.4162631,9.471141317
VA,danville,2013,1074.003151,113.4162631,9.469569187
VA,danville,2014,1073.507243,113.4162631,9.465196726
VA,danville,2015,1073.507091,113.4162631,9.465195389
VA,danville,2016,1071.823568,113.4162631,9.450351639
VA,danville,2017,1069.866004,113.4162631,9.433091642
VA,danville,2018,1052.39684,113.4162631,9.279064663
VA,danville,2019,1052.39684,113.4162631,9.279064663
VA,danville,2020,1052.249103,113.4162631,9.277762063
VA,danville,2021,1052.249103,113.4162631,9.277762063
VA,danville,2022,1052.249103,113.4162631,9.277762063
VA,danville,2023,1052.249103,113.4162631,9.277762063
VA,dickenson,2011,2900.663242,864.0140797,3.357194414
VA,dickenson,2012,3207.81713,864.0140797,3.712690806
VA,dickenson,2013,3206.101613,864.0140797,3.710705286
VA,dickenson,2014,3269.80518,864.0140797,3.784435065
VA,dickenson,2015,3269.857522,864.0140797,3.784495645
VA,dickenson,2016,3269.609837,864.0140797,3.784208977
VA,dickenson,2017,3259.813839,864.0140797,3.772871202
VA,dickenson,2018,3166.278012,864.0140797,3.664613907
VA,dickenson,2019,3166.22248,864.0140797,3.664549635
VA,dickenson,2020,3183.903084,864.0140797,3.685012963
VA,dickenson,2021,3183.903084,864.0140797,3.685012963
VA,dickenson,2022,3183.903084,864.0140797,3.685012963
VA,dickenson,2023,3183.903084,864.0140797,3.685012963
VA,dinwiddie,2011,5175.584388,1313.982261,3.938854077
VA,dinwiddie,2012,5167.985253,1313.982261,3.933070792
VA,dinwiddie,2013,5164.705076,1313.982261,3.930574428
VA,dinwiddie,2014,5160.521272,1313.982261,3.927390364
VA,dinwiddie,2015,5131.72867,1313.982261,3.90547789
VA,dinwiddie,2016,5128.803733,1313.982261,3.903251881
VA,dinwiddie,2017,5126.968835,1313.982261,3.90185544
VA,dinwiddie,2018,4766.651453,1313.982261,3.627637596
VA,dinwiddie,2019,4766.653959,1313.982261,3.627639504
VA,dinwiddie,2020,4766.591466,1313.982261,3.627591944
VA,dinwiddie,2021,4766.591466,1313.982261,3.627591944
VA,dinwiddie,2022,4755.97278,1313.982261,3.619510643
VA,dinwiddie,2023,4755.97278,1313.982261,3.619510643
DC,district of columbia,2011,2189.935039,176.9297393,12.3774276
DC,district of columbia,2012,2282.148608,176.9297393,12.8986151
DC,district of columbia,2013,2197.571364,176.9297393,12.42058781
DC,district of columbia,2014,2196.804421,176.9297393,12.41625308
DC,district of columbia,2015,2200.287712,176.9297393,12.43594051
DC,district of columbia,2016,2200.425209,176.9297393,12.43671763
DC,district of columbia,2017,2208.511975,176.9297393,12.48242372
DC,district of columbia,2018,2204.400828,176.9297393,12.45918768
DC,district of columbia,2019,2211.454923,176.9297393,12.49905715
DC,district of columbia,2020,2212.531423,176.9297393,12.50514148
DC,district of columbia,2021,2212.531423,176.9297393,12.50514148
DC,district of columbia,2022,2210.398351,176.9297393,12.49308544
DC,district of columbia,2023,2207.87775,176.9297393,12.47883911
MD,dorchester,2011,3223.513534,1550.225771,2.07938327
MD,dorchester,2012,3213.51572,1550.225771,2.072934007
MD,dorchester,2013,3168.266662,1550.225771,2.043745318
MD,dorchester,2014,3168.266662,1550.225771,2.043745318
MD,dorchester,2015,3111.925431,1550.225771,2.00740143
MD,dorchester,2016,3097.158783,1550.225771,1.997875948
MD,dorchester,2017,3013.002196,1550.225771,1.943589284
MD,dorchester,2018,2964.871815,1550.225771,1.912541947
MD,dorchester,2019,2964.505344,1550.225771,1.912305548
MD,dorchester,2020,2966.781868,1550.225771,1.913774059
MD,dorchester,2021,2966.781868,1550.225771,1.913774059
MD,dorchester,2022,2966.781868,1550.225771,1.913774059
MD,dorchester,2023,2966.781868,1550.225771,1.913774059
VA,emporia,2011,176.9712531,18.00026027,9.831594124
VA,emporia,2012,176.9050141,18.00026027,9.827914232
VA,emporia,2013,176.9050141,18.00026027,9.827914233
VA,emporia,2014,176.9050141,18.00026027,9.827914233
VA,emporia,2015,164.9761536,18.00026027,9.165209342
VA,emporia,2016,164.9761536,18.00026027,9.165209342
VA,emporia,2017,164.9761536,18.00026027,9.165209342
VA,emporia,2018,161.2249787,18.00026027,8.956813753
VA,emporia,2019,161.2249787,18.00026027,8.956813753
VA,emporia,2020,161.2249787,18.00026027,8.956813753
VA,emporia,2021,161.2249787,18.00026027,8.956813753
VA,emporia,2022,161.2249787,18.00026027,8.956813753
VA,emporia,2023,161.2249787,18.00026027,8.956813753
VA,essex,2011,2184.191492,687.1559937,3.17859629
VA,essex,2012,2183.615294,687.1559937,3.177757764
VA,essex,2013,2180.905951,687.1559937,3.173814928
VA,essex,2014,1936.26213,687.1559937,2.817791226
VA,essex,2015,1936.261696,687.1559937,2.817790595
VA,essex,2016,1926.324303,687.1559937,2.803328969
VA,essex,2017,1932.01138,687.1559937,2.811605222
VA,essex,2018,1861.304667,687.1559937,2.708707607
VA,essex,2019,1860.955648,687.1559937,2.708199689
VA,essex,2020,1859.016704,687.1559937,2.705377995
VA,essex,2021,1859.016704,687.1559937,2.705377995
VA,essex,2022,1859.016728,687.1559937,2.705378029
VA,essex,2023,1858.351283,687.1559937,2.704409625
VA,fairfax,2011,8777.915594,1057.43023,8.301177088
VA,fairfax,2012,9366.752246,1057.43023,8.858033356
VA,fairfax,2013,9326.607514,1057.43023,8.82006893
VA,fairfax,2014,9574.352215,1057.43023,9.054358337
VA,fairfax,2015,9504.528476,1057.43023,8.988326804
VA,fairfax,2016,9496.379648,1057.43023,8.980620549
VA,fairfax,2017,9478.266366,1057.43023,8.963491019
VA,fairfax,2018,9449.110446,1057.43023,8.93591859
VA,fairfax,2019,9454.166351,1057.43023,8.940699903
VA,fairfax,2020,9462.193301,1057.43023,8.9482909
VA,fairfax,2021,9462.193301,1057.43023,8.9482909
VA,fairfax,2022,9462.379232,1057.43023,8.948466733
VA,fairfax,2023,9462.379232,1057.43023,8.948466733
VA,falls church,2011,85.99478748,5.319536118,16.16584333
VA,falls church,2012,92.88191142,5.319536118,17.46052839
VA,falls church,2013,92.47739151,5.319536118,17.38448418
VA,falls church,2014,92.2181423,5.319536118,17.33574888
VA,falls church,2015,94.52320565,5.319536118,17.76906925
VA,falls church,2016,94.52320565,5.319536118,17.76906925
VA,falls church,2017,91.81671414,5.319536118,17.26028588
VA,falls church,2018,90.63247695,5.319536118,17.03766549
VA,falls church,2019,90.63247695,5.319536118,17.03766549
VA,falls church,2020,90.63247719,5.319536118,17.03766554
VA,falls church,2021,90.63247719,5.319536118,17.03766554
VA,falls church,2022,90.63247719,5.319536118,17.03766554
VA,falls church,2023,90.63247719,5.319536118,17.03766554
VA,fauquier,2011,6506.515586,1687.978488,3.854619968
VA,fauquier,2012,6547.72593,1687.978488,3.87903399
VA,fauquier,2013,6540.274945,1687.978488,3.874619844
VA,fauquier,2014,6542.496998,1687.978488,3.875936243
VA,fauquier,2015,6542.262194,1687.978488,3.875797139
VA,fauquier,2016,6544.09632,1687.978488,3.87688372
VA,fauquier,2017,6547.303857,1687.978488,3.878783944
VA,fauquier,2018,6438.645211,1687.978488,3.814411888
VA,fauquier,2019,6438.610465,1687.978488,3.814391304
VA,fauquier,2020,6449.188207,1687.978488,3.820657818
VA,fauquier,2021,6449.120334,1687.978488,3.820617609
VA,fauquier,2022,6304.204546,1687.978488,3.734765929
VA,fauquier,2023,6304.190033,1687.978488,3.734757331
VA,floyd,2011,3636.802456,988.8155294,3.677938248
VA,floyd,2012,3626.046272,988.8155294,3.667060401
VA,floyd,2013,3631.787251,988.8155294,3.672866316
VA,floyd,2014,3631.623033,988.8155294,3.672700241
VA,floyd,2015,3631.622858,988.8155294,3.672700064
VA,floyd,2016,3633.733535,988.8155294,3.674834614
VA,floyd,2017,3630.519398,988.8155294,3.671584122
VA,floyd,2018,3344.995872,988.8155294,3.382831046
VA,floyd,2019,3344.272655,988.8155294,3.382099649
VA,floyd,2020,3340.355947,988.8155294,3.37813864
VA,floyd,2021,3340.355947,988.8155294,3.37813864
VA,floyd,2022,3329.826167,988.8155294,3.367489758
VA,floyd,2023,3329.826167,988.8155294,3.367489758
VA,fluvanna,2011,2460.880387,754.4803991,3.261688958
VA,fluvanna,2012,2475.530704,754.4803991,3.281106715
VA,fluvanna,2013,2475.465957,754.4803991,3.281020899
VA,fluvanna,2014,2481.023115,754.4803991,3.288386443
VA,fluvanna,2015,2477.786966,754.4803991,3.2840972
VA,fluvanna,2016,2477.786966,754.4803991,3.2840972
VA,fluvanna,2017,2483.024262,754.4803991,3.291038793
VA,fluvanna,2018,2417.249047,754.4803991,3.203859306
VA,fluvanna,2019,2417.254846,754.4803991,3.203866991
VA,fluvanna,2020,2419.286337,754.4803991,3.206559561
VA,fluvanna,2021,2419.286337,754.4803991,3.206559561
VA,fluvanna,2022,2419.286337,754.4803991,3.206559561
VA,fluvanna,2023,2419.286337,754.4803991,3.206559561
VA,franklin,2011,7431.103488,1864.708101,3.985129621
VA,franklin,2012,7423.285057,1864.708101,3.980936776
VA,franklin,2013,7393.76546,1864.708101,3.965106096
VA,franklin,2014,7396.496483,1864.708101,3.966570681
VA,franklin,2015,7392.734404,1864.708101,3.964553164
VA,franklin,2016,7392.422983,1864.708101,3.964386156
VA,franklin,2017,7391.747216,1864.708101,3.964023758
VA,franklin,2018,7131.884046,1864.708101,3.824665126
VA,franklin,2019,7131.81951,1864.708101,3.824630517
VA,franklin,2020,7098.440183,1864.708101,3.806729953
VA,franklin,2021,7098.440183,1864.708101,3.806729953
VA,franklin,2022,7096.568929,1864.708101,3.805726443
VA,franklin,2023,7096.568929,1864.708101,3.805726443
MD,frederick,2011,6699.001337,1728.961042,3.874582003
MD,frederick,2012,6466.4851,1728.961042,3.740098789
MD,frederick,2013,6443.823464,1728.961042,3.726991706
MD,frederick,2014,6441.429089,1728.961042,3.725606843
MD,frederick,2015,6441.410991,1728.961042,3.725596375
MD,frederick,2016,6409.100944,1728.961042,3.706908824
MD,frederick,2017,6418.381174,1728.961042,3.712276343
MD,frederick,2018,6326.030823,1728.961042,3.658862559
MD,frederick,2019,6308.942142,1728.961042,3.648978773
MD,frederick,2020,6292.165728,1728.961042,3.639275596
MD,frederick,2021,6292.166613,1728.961042,3.639276109
MD,frederick,2022,6272.43894,1728.961042,3.627865977
MD,frederick,2023,6275.244769,1728.961042,3.629488818
VA,frederick,2011,4978.788072,1075.642837,4.628662882
VA,frederick,2012,4971.781606,1075.642837,4.622149134
VA,frederick,2013,4969.793778,1075.642837,4.620301097
VA,frederick,2014,4968.064168,1075.642837,4.618693119
VA,frederick,2015,4969.204966,1075.642837,4.619753693
VA,frederick,2016,4953.767332,1075.642837,4.605401685
VA,frederick,2017,4954.423159,1075.642837,4.606011392
VA,frederick,2018,4735.960189,1075.642837,4.402911475
VA,frederick,2019,4755.655741,1075.642837,4.42122197
VA,frederick,2020,4760.002604,1075.642837,4.425263147
VA,frederick,2021,4760.002604,1075.642837,4.425263147
VA,frederick,2022,4720.11678,1075.642837,4.388182229
VA,frederick,2023,4719.917091,1075.642837,4.387996582
VA,fredericksburg,2011,337.1151467,27.23446958,12.3782527
VA,fredericksburg,2012,353.3620078,27.23446958,12.97480778
VA,fredericksburg,2013,353.0245523,27.23446958,12.96241703
VA,fredericksburg,2014,347.5368673,27.23446958,12.76091925
VA,fredericksburg,2015,347.535886,27.23446958,12.76088322
VA,fredericksburg,2016,347.535886,27.23446958,12.76088322
VA,fredericksburg,2017,352.3346594,27.23446958,12.93708542
VA,fredericksburg,2018,351.5456303,27.23446958,12.90811372
VA,fredericksburg,2019,352.2695013,27.23446958,12.93469294
VA,fredericksburg,2020,355.4683245,27.23446958,13.05214788
VA,fredericksburg,2021,355.4683245,27.23446958,13.05214788
VA,fredericksburg,2022,355.4683245,27.23446958,13.05214788
VA,fredericksburg,2023,355.5742383,27.23446958,13.05603684
VA,galax,2011,213.300646,21.42653734,9.954975114
VA,galax,2012,212.7635835,21.42653734,9.929909818
VA,galax,2013,212.7005417,21.42653734,9.92696759
VA,galax,2014,212.7005417,21.42653734,9.92696759
VA,galax,2015,212.7005417,21.42653734,9.92696759
VA,galax,2016,211.930538,21.42653734,9.891030672
VA,galax,2017,211.0236199,21.42653734,9.848703809
VA,galax,2018,207.7180388,21.42653734,9.694428715
VA,galax,2019,207.7180388,21.42653734,9.694428715
VA,galax,2020,207.2846552,21.42653734,9.674202227
VA,galax,2021,207.2846552,21.42653734,9.674202227
VA,galax,2022,207.2846552,21.42653734,9.674202227
VA,galax,2023,207.2846552,21.42653734,9.674202227
MD,garrett,2011,3448.292785,1703.748067,2.023945237
MD,garrett,2012,3443.167461,1703.748067,2.020936973
MD,garrett,2013,3399.863361,1703.748067,1.99552001
MD,garrett,2014,3399.493722,1703.748067,1.995303054
MD,garrett,2015,3399.495491,1703.748067,1.995304092
MD,garrett,2016,3394.145163,1703.748067,1.992163764
MD,garrett,2017,3399.586957,1703.748067,1.995357777
MD,garrett,2018,3349.135889,1703.748067,1.965745965
MD,garrett,2019,3349.697346,1703.748067,1.966075508
MD,garrett,2020,3351.335327,1703.748067,1.967036906
MD,garrett,2021,3351.335327,1703.748067,1.967036906
MD,garrett,2022,3351.335327,1703.748067,1.967036906
MD,garrett,2023,3322.142392,1703.748067,1.949902368
VA,giles,2011,2694.328812,936.4014551,2.877322325
VA,giles,2012,2607.215355,936.4014551,2.784292294
VA,giles,2013,2606.909557,936.4014551,2.783965727
VA,giles,2014,2619.715198,936.4014551,2.797641101
VA,giles,2015,2619.716677,936.4014551,2.797642681
VA,giles,2016,2619.496396,936.4014551,2.797407438
VA,giles,2017,2620.522337,936.4014551,2.798503059
VA,giles,2018,2524.283595,936.4014551,2.695727972
VA,giles,2019,2519.592994,936.4014551,2.690718794
VA,giles,2020,2518.198182,936.4014551,2.689229249
VA,giles,2021,2518.198182,936.4014551,2.689229249
VA,giles,2022,2518.199945,936.4014551,2.689231131
VA,giles,2023,2518.199945,936.4014551,2.689231131
VA,gloucester,2011,2713.514349,642.9262269,4.220568762
VA,gloucester,2012,2714.735471,642.9262269,4.222468081
VA,gloucester,2013,2712.596398,642.9262269,4.219140991
VA,gloucester,2014,2712.526829,642.9262269,4.219032783
VA,gloucester,2015,2712.526454,642.9262269,4.219032201
VA,gloucester,2016,2667.161927,642.9262269,4.148472741
VA,gloucester,2017,2666.957977,642.9262269,4.14815552
VA,gloucester,2018,2545.290964,642.9262269,3.958916058
VA,gloucester,2019,2544.82656,642.9262269,3.95819373
VA,gloucester,2020,2537.820744,642.9262269,3.947296964
VA,gloucester,2021,2537.820744,642.9262269,3.947296964
VA,gloucester,2022,2531.417924,642.9262269,3.937338093
VA,gloucester,2023,2531.417924,642.9262269,3.937338093
VA,goochland,2011,2215.600112,752.3188337,2.945028108
VA,goochland,2012,2232.804674,752.3188337,2.967896819
VA,goochland,2013,2227.945287,752.3188337,2.961437607
VA,goochland,2014,2233.553817,752.3188337,2.968892598
VA,goochland,2015,2233.21708,752.3188337,2.968445
VA,goochland,2016,2233.21708,752.3188337,2.968445
VA,goochland,2017,2230.457714,752.3188337,2.964777185
VA,goochland,2018,2202.392168,752.3188337,2.927471797
VA,goochland,2019,2202.704406,752.3188337,2.927886831
VA,goochland,2020,2232.4972,752.3188337,2.967488117
VA,goochland,2021,2232.4972,752.3188337,2.967488117
VA,goochland,2022,2229.495287,752.3188337,2.963497904
VA,goochland,2023,2232.818131,752.3188337,2.967914707
VA,grayson,2011,4365.373955,1153.782924,3.78353143
VA,grayson,2012,4366.727604,1153.782924,3.784704657
VA,grayson,2013,4360.985742,1153.782924,3.779728104
VA,grayson,2014,4360.985742,1153.782924,3.779728104
VA,grayson,2015,4360.976054,1153.782924,3.779719707
VA,grayson,2016,4364.26669,1153.782924,3.782571748
VA,grayson,2017,4363.635325,1153.782924,3.782024535
VA,grayson,2018,4349.464239,1153.782924,3.769742254
VA,grayson,2019,4345.204683,1153.782924,3.766050436
VA,grayson,2020,4338.77954,1153.782924,3.760481674
VA,grayson,2021,4338.77954,1153.782924,3.760481674
VA,grayson,2022,4329.684053,1153.782924,3.752598487
VA,grayson,2023,4329.684053,1153.782924,3.752598487
VA,greene,2011,1590.258918,405.5440209,3.921297901
VA,greene,2012,1587.297537,405.5440209,3.913995658
VA,greene,2013,1585.218714,405.5440209,3.908869648
VA,greene,2014,1578.742309,405.5440209,3.892899974
VA,greene,2015,1578.743376,405.5440209,3.892902606
VA,greene,2016,1578.186331,405.5440209,3.891529032
VA,greene,2017,1575.867501,405.5440209,3.885811206
VA,greene,2018,1534.356626,405.5440209,3.783452712
VA,greene,2019,1534.356626,405.5440209,3.783452712
VA,greene,2020,1538.264781,405.5440209,3.793089533
VA,greene,2021,1538.264781,405.5440209,3.793089533
VA,greene,2022,1536.794187,405.5440209,3.789463308
VA,greene,2023,1536.794187,405.5440209,3.789463308
VA,greensville,2011,2498.918523,768.6033214,3.251246063
VA,greensville,2012,2498.094994,768.6033214,3.250174602
VA,greensville,2013,2490.701594,768.6033214,3.240555336
VA,greensville,2014,2491.176798,768.6033214,3.241173605
VA,greensville,2015,2486.897983,768.6033214,3.235606604
VA,greensville,2016,2481.01622,768.6033214,3.22795407
VA,greensville,2017,2480.956074,768.6033214,3.227875818
VA,greensville,2018,2428.883641,768.6033214,3.160126393
VA,greensville,2019,2426.00601,768.6033214,3.156382418
VA,greensville,2020,2425.764187,768.6033214,3.156067792
VA,greensville,2021,2425.764187,768.6033214,3.156067792
VA,greensville,2022,2425.764187,768.6033214,3.156067792
VA,greensville,2023,2425.764187,768.6033214,3.156067792
VA,halifax,2011,7612.949549,2149.06645,3.54244493
VA,halifax,2012,7599.768182,2149.06645,3.536311399
VA,halifax,2013,7598.548913,2149.06645,3.53574405
VA,halifax,2014,7610.512696,2149.06645,3.541311017
VA,halifax,2015,7610.513771,2149.06645,3.541311518
VA,halifax,2016,7607.188285,2149.06645,3.539764108
VA,halifax,2017,7606.589859,2149.06645,3.53948565
VA,halifax,2018,7486.641504,2149.06645,3.483671482
VA,halifax,2019,7486.123029,2149.06645,3.483430226
VA,halifax,2020,7484.961254,2149.06645,3.482889631
VA,halifax,2021,7484.961254,2149.06645,3.482889631
VA,halifax,2022,7484.961254,2149.06645,3.482889631
VA,halifax,2023,7481.366314,2149.06645,3.48121684
VA,hampton,2011,1652.656162,151.6448408,10.89820236
VA,hampton,2012,1649.420503,151.6448408,10.87686528
VA,hampton,2013,1649.066957,151.6448408,10.87453387
VA,hampton,2014,1627.386014,151.6448408,10.73156202
VA,hampton,2015,1616.620215,151.6448408,10.66056851
VA,hampton,2016,1616.425397,151.6448408,10.65928381
VA,hampton,2017,1617.314038,151.6448408,10.66514383
VA,hampton,2018,1614.055465,151.6448408,10.64365564
VA,hampton,2019,1621.464819,151.6448408,10.69251556
VA,hampton,2020,1621.500809,151.6448408,10.69275289
VA,hampton,2021,1621.500809,151.6448408,10.69275289
VA,hampton,2022,1621.108189,151.6448408,10.69016381
VA,hampton,2023,1621.108189,151.6448408,10.69016381
VA,hanover,2011,5595.264967,1223.779897,4.572117077
VA,hanover,2012,5594.489264,1223.779897,4.571483219
VA,hanover,2013,5591.963582,1223.779897,4.569419382
VA,hanover,2014,5592.315196,1223.779897,4.5697067
VA,hanover,2015,5585.320239,1223.779897,4.563990838
VA,hanover,2016,5569.16789,1223.779897,4.550792101
VA,hanover,2017,5567.212694,1223.779897,4.549194431
VA,hanover,2018,5469.280967,1223.779897,4.46917046
VA,hanover,2019,5468.173136,1223.779897,4.468265206
VA,hanover,2020,5474.667523,1223.779897,4.473572033
VA,hanover,2021,5474.667523,1223.779897,4.473572033
VA,hanover,2022,5475.062225,1223.779897,4.47389456
VA,hanover,2023,5475.062225,1223.779897,4.47389456
MD,harford,2011,4743.382299,1168.845656,4.058176778
MD,harford,2012,4698.600348,1168.845656,4.019863806
MD,harford,2013,4667.802975,1168.845656,3.993515268
MD,harford,2014,4665.831219,1168.845656,3.991828343
MD,harford,2015,4664.573077,1168.845656,3.990751946
MD,harford,2016,4664.801277,1168.845656,3.990947181
MD,harford,2017,4665.104353,1168.845656,3.991206477
MD,harford,2018,4576.315701,1168.845656,3.915243793
MD,harford,2019,4560.288444,1168.845656,3.901531754
MD,harford,2020,4576.931235,1168.845656,3.91577041
MD,harford,2021,4576.931237,1168.845656,3.915770412
MD,harford,2022,4576.915565,1168.845656,3.915757004
MD,harford,2023,4576.873531,1168.845656,3.915721042
VA,harrisonburg,2011,500.9632146,45.11510646,11.10411243
VA,harrisonburg,2012,500.4855999,45.11510646,11.09352585
VA,harrisonburg,2013,500.36313,45.11510646,11.09081124
VA,harrisonburg,2014,502.9194339,45.11510646,11.14747306
VA,harrisonburg,2015,502.5789142,45.11510646,11.13992526
VA,harrisonburg,2016,503.2358479,45.11510646,11.15448654
VA,harrisonburg,2017,477.4661848,45.11510646,10.58328844
VA,harrisonburg,2018,453.5655175,45.11510646,10.05351761
VA,harrisonburg,2019,455.3964947,45.11510646,10.09410218
VA,harrisonburg,2020,457.7430064,45.11510646,10.14611385
VA,harrisonburg,2021,457.7430064,45.11510646,10.14611385
VA,harrisonburg,2022,457.7348053,45.11510646,10.14593207
VA,harrisonburg,2023,457.7348053,45.11510646,10.14593207
VA,henrico,2011,3876.53933,634.0620549,6.113816936
VA,henrico,2012,3905.64946,634.0620549,6.159727474
VA,henrico,2013,3877.642045,634.0620549,6.115556064
VA,henrico,2014,3877.781681,634.0620549,6.115776289
VA,henrico,2015,3890.219784,634.0620549,6.135392827
VA,henrico,2016,3941.388068,634.0620549,6.216092001
VA,henrico,2017,3938.540521,634.0620549,6.211601042
VA,henrico,2018,3920.792988,634.0620549,6.183610827
VA,henrico,2019,3920.995155,634.0620549,6.183929671
VA,henrico,2020,3947.844462,634.0620549,6.226274592
VA,henrico,2021,3947.844462,634.0620549,6.226274592
VA,henrico,2022,3948.571407,634.0620549,6.22742108
VA,henrico,2023,3951.229245,634.0620549,6.231612843
VA,henry,2011,4635.32384,995.524064,4.656164535
VA,henry,2012,4625.397747,995.524064,4.646193813
VA,henry,2013,4623.719457,995.524064,4.644507978
VA,henry,2014,4623.531346,995.524064,4.644319021
VA,henry,2015,4610.487227,995.524064,4.631216255
VA,henry,2016,4609.001154,995.524064,4.6297235
VA,henry,2017,4609.302327,995.524064,4.630026027
VA,henry,2018,4520.066704,995.524064,4.540389195
VA,henry,2019,4464.711432,995.524064,4.484785043
VA,henry,2020,4463.965855,995.524064,4.484036114
VA,henry,2021,4463.965855,995.524064,4.484036114
VA,henry,2022,4463.966835,995.524064,4.484037099
VA,henry,2023,4463.966835,995.524064,4.484037099
VA,highland,2011,1852.609938,1077.346447,1.71960463
VA,highland,2012,1845.250263,1077.346447,1.712773331
VA,highland,2013,1844.85096,1077.346447,1.712402695
VA,highland,2014,1856.476873,1077.346447,1.723193944
VA,highland,2015,1856.45988,1077.346447,1.723178171
VA,highland,2016,1856.45988,1077.346447,1.723178171
VA,highland,2017,1857.287688,1077.346447,1.723946548
VA,highland,2018,1811.828147,1077.346447,1.681750705
VA,highland,2019,1811.828147,1077.346447,1.681750705
VA,highland,2020,1816.978234,1077.346447,1.68653105
VA,highland,2021,1816.978234,1077.346447,1.68653105
VA,highland,2022,1816.978234,1077.346447,1.68653105
VA,highland,2023,1816.931512,1077.346447,1.686487682
VA,hopewell,2011,349.8389608,28.06339333,12.46602493
VA,hopewell,2012,349.747003,28.06339333,12.46274814
VA,hopewell,2013,349.6538444,28.06339333,12.45942856
VA,hopewell,2014,349.6538444,28.06339333,12.45942856
VA,hopewell,2015,328.6505771,28.06339333,11.71100634
VA,hopewell,2016,328.6505771,28.06339333,11.71100634
VA,hopewell,2017,328.2193856,28.06339333,11.69564143
VA,hopewell,2018,329.1327531,28.06339333,11.72818801
VA,hopewell,2019,329.132753,28.06339333,11.72818801
VA,hopewell,2020,329.0384401,28.06339333,11.72482729
VA,hopewell,2021,329.0384401,28.06339333,11.72482729
VA,hopewell,2022,329.0384401,28.06339333,11.72482729
VA,hopewell,2023,329.0384401,28.06339333,11.72482729
MD,howard,2011,4005.366638,656.2011814,6.103869899
MD,howard,2012,3998.63872,656.2011814,6.093617069
MD,howard,2013,3972.947174,656.2011814,6.054465135
MD,howard,2014,3972.441485,656.2011814,6.053694504
MD,howard,2015,3968.776053,656.2011814,6.048108668
MD,howard,2016,3941.733288,656.2011814,6.006897579
MD,howard,2017,3951.99908,656.2011814,6.022541856
MD,howard,2018,3868.378726,656.2011814,5.895110884
MD,howard,2019,3877.154272,656.2011814,5.908484139
MD,howard,2020,3896.767943,656.2011814,5.938373861
MD,howard,2021,3896.978947,656.2011814,5.938695415
MD,howard,2022,3890.239003,656.2011814,5.928424259
MD,howard,2023,3889.102499,656.2011814,5.926692316
VA,isle of wight,2011,2899.627651,835.3676128,3.471079806
VA,isle of wight,2012,2898.391678,835.3676128,3.46960025
VA,isle of wight,2013,2898.391678,835.3676128,3.46960025
VA,isle of wight,2014,2898.283517,835.3676128,3.469470773
VA,isle of wight,2015,2920.577211,835.3676128,3.496158058
VA,isle of wight,2016,2919.115696,835.3676128,3.494408511
VA,isle of wight,2017,2918.858833,835.3676128,3.494101027
VA,isle of wight,2018,2884.419337,835.3676128,3.452874271
VA,isle of wight,2019,2882.653355,835.3676128,3.450760253
VA,isle of wight,2020,2884.85931,835.3676128,3.453400953
VA,isle of wight,2021,2884.85931,835.3676128,3.453400953
VA,isle of wight,2022,2884.85931,835.3676128,3.453400953
VA,isle of wight,2023,2883.763835,835.3676128,3.452089584
VA,james city,2011,1895.649776,404.29206,4.688812775
VA,james city,2012,1894.945777,404.29206,4.687071461
VA,james city,2013,1900.510546,404.29206,4.700835693
VA,james city,2014,1915.432188,404.29206,4.73774377
VA,james city,2015,1914.298955,404.29206,4.734940763
VA,james city,2016,1914.298955,404.29206,4.734940763
VA,james city,2017,1917.875212,404.29206,4.74378649
VA,james city,2018,1893.581513,404.29206,4.683697011
VA,james city,2019,1893.581513,404.29206,4.683697011
VA,james city,2020,1893.820978,404.29206,4.684289318
VA,james city,2021,1893.820978,404.29206,4.684289318
